4546583,1,150702,101,101,12766,1,CO018621,1,RTV4546583
4548210,1,150701,101,101,12766,1,CO018621,1,RTV4548210
4548298,1,150703,102,102,12766,1,CO018621,1,RTV4548298
4556106,1,150705,104,104,12766,1,CO018621,1,RTV4556106
4544776,1,150702,114,101,12766,1,CO018621,1,RTV4544776
4546371,1,150630,121,101,12766,1,CO018621,1,RTV4546371
4547509,1,150701,139,101,12766,1,CO018621,1,RTV4547509
4547946,1,150701,140,101,12766,1,CO018621,1,RTV4547946
4554002,1,150703,156,101,12766,1,CO018621,1,RTV4554002
4561794,1,150706,158,101,12766,1,CO018621,1,RTV4561794
4558273,1,150705,160,101,12766,1,CO018621,1,RTV4558273
4559074,1,150706,168,101,12766,1,CO018621,1,RTV4559074
4550349,1,150702,169,101,12766,1,CO018621,1,RTV4550349
4544428,1,150630,192,101,12766,1,CO018621,1,RTV4544428
4549585,1,150702,192,101,12766,1,CO018621,1,RTV4549585
4549826,1,150702,192,101,12766,1,CO018621,1,RTV4549826
4550499,1,150702,192,101,12766,1,CO018621,1,RTV4550499
4557041,1,150705,192,101,12766,1,CO018621,1,RTV4557041
4555068,1,150704,223,101,12766,1,CO018621,1,RTV4555068
4538471,1,150703,224,101,12766,1,CO018621,1,RTV4538471
4549543,1,150703,234,101,12766,1,CO018621,1,RTV4549543
4547199,1,150701,243,101,12766,1,CO018621,1,RTV4547199
4550712,1,150702,246,101,12766,1,CO018621,1,RTV4550712
4550187,1,150702,249,101,12766,1,CO018621,1,RTV4550187
4551402,1,150702,249,101,12766,1,CO018621,1,RTV4551402
4563906,1,150706,257,101,12766,1,CO018621,1,RTV4563906
4557612,1,150705,263,101,12766,1,CO018621,1,RTV4557612
4560681,1,150706,265,101,12766,1,CO018621,1,RTV4560681
4558595,1,150706,271,101,12766,1,CO018621,1,RTV4558595
4559526,1,150706,283,101,12766,1,CO018621,1,RTV4559526
4557332,1,150705,295,101,12766,1,CO018621,1,RTV4557332
4560979,1,150706,825,802,12766,1,CO018621,1,RTV4560979
4542637,1,150704,830,804,12766,1,CO018621,1,RTV4542637
4560649,1,150706,844,809,12766,1,CO018621,1,RTV4560649
4550213,1,150702,848,809,12766,1,CO018621,1,RTV4550213
4548304,1,150703,102,102,10483,2,CO018621,1,RTV4548304
4551342,1,150702,103,103,10483,2,CO018621,1,RTV4551342
4552310,1,150703,103,103,10483,2,CO018621,1,RTV4552310
4551154,1,150702,106,101,10483,2,CO018621,1,RTV4551154
4549863,1,150702,114,101,10483,2,CO018621,1,RTV4549863
4552660,1,150704,116,101,10483,2,CO018621,1,RTV4552660
4551168,1,150702,128,101,10483,2,CO018621,1,RTV4551168
4562066,1,150706,161,101,10483,2,CO018621,1,RTV4562066
4545889,1,150630,181,101,10483,2,CO018621,1,RTV4545889
4550366,1,150702,192,101,10483,2,CO018621,1,RTV4550366
4546477,1,150630,233,101,10483,2,CO018621,1,RTV4546477
4547328,1,150701,240,101,10483,2,CO018621,1,RTV4547328
4536499,1,150630,822,801,10483,2,CO018621,1,RTV4536499
4557892,1,150706,834,805,10483,2,CO018621,1,RTV4557892
4552837,1,150703,101,101,18807,3,CO018621,1,RTV4552837
4550642,1,150702,102,102,18807,3,CO018621,1,RTV4550642
4543989,1,150630,108,101,18807,3,CO018621,1,RTV4543989
4550072,1,150702,111,101,18807,3,CO018621,1,RTV4550072
4550073,1,150702,111,101,18807,3,CO018621,1,RTV4550073
4539147,1,150630,113,101,18807,3,CO018621,1,RTV4539147
4548579,1,150701,113,101,18807,3,CO018621,1,RTV4548579
4555056,1,150704,113,101,18807,3,CO018621,1,RTV4555056
4548060,1,150701,121,101,18807,3,CO018621,1,RTV4548060
4556022,1,150704,121,101,18807,3,CO018621,1,RTV4556022
4537720,1,150629,122,101,18807,3,CO018621,1,RTV4537720
4563657,1,150706,122,101,18807,3,CO018621,1,RTV4563657
4538219,1,150629,129,101,18807,3,CO018621,1,RTV4538219
4549600,1,150702,129,101,18807,3,CO018621,1,RTV4549600
4559200,1,150706,129,101,18807,3,CO018621,1,RTV4559200
4548597,1,150701,132,101,18807,3,CO018621,1,RTV4548597
4548608,1,150701,132,101,18807,3,CO018621,1,RTV4548608
4542808,1,150629,134,101,18807,3,CO018621,1,RTV4542808
4560733,1,150706,134,101,18807,3,CO018621,1,RTV4560733
4531494,1,150627,135,101,18807,3,CO018621,1,RTV4531494
4547714,1,150701,135,101,18807,3,CO018621,1,RTV4547714
4555448,1,150704,135,101,18807,3,CO018621,1,RTV4555448
4555478,1,150704,135,101,18807,3,CO018621,1,RTV4555478
4478476,1,150611,217,101,18807,3,CO018621,1,RTV4478476
4482924,1,150613,217,101,18807,3,CO018621,1,RTV4482924
4498181,1,150617,217,101,18807,3,CO018621,1,RTV4498181
4531181,1,150627,217,101,18807,3,CO018621,1,RTV4531181
4546361,1,150630,217,101,18807,3,CO018621,1,RTV4546361
4547860,1,150701,217,101,18807,3,CO018621,1,RTV4547860
4550658,1,150702,217,101,18807,3,CO018621,1,RTV4550658
4554942,1,150704,217,101,18807,3,CO018621,1,RTV4554942
