4584959,1,150712,104,104,10035,1,CO018849,1,RTV4584959
4579525,1,150712,110,101,10035,1,CO018849,1,RTV4579525
4580516,1,150711,112,101,10035,1,CO018849,1,RTV4580516
4581051,1,150712,112,101,10035,1,CO018849,1,RTV4581051
4581880,1,150713,118,101,10035,1,CO018849,1,RTV4581880
4586122,1,150713,120,101,10035,1,CO018849,1,RTV4586122
4585814,1,150713,121,101,10035,1,CO018849,1,RTV4585814
4583807,1,150712,122,101,10035,1,CO018849,1,RTV4583807
4587829,1,150713,138,101,10035,1,CO018849,1,RTV4587829
4580042,1,150712,141,101,10035,1,CO018849,1,RTV4580042
4585674,1,150713,150,101,10035,1,CO018849,1,RTV4585674
4587407,1,150713,154,101,10035,1,CO018849,1,RTV4587407
4583193,1,150712,168,101,10035,1,CO018849,1,RTV4583193
4585562,1,150713,183,101,10035,1,CO018849,1,RTV4585562
4583501,1,150713,184,101,10035,1,CO018849,1,RTV4583501
4583469,1,150712,240,101,10035,1,CO018849,1,RTV4583469
4584102,1,150712,240,101,10035,1,CO018849,1,RTV4584102
4582023,1,150712,283,101,10035,1,CO018849,1,RTV4582023
4581523,1,150712,290,101,10035,1,CO018849,1,RTV4581523
4589380,1,150713,292,101,10035,1,CO018849,1,RTV4589380
4584218,1,150712,306,101,10035,1,CO018849,1,RTV4584218
4581049,1,150712,310,101,10035,1,CO018849,1,RTV4581049
4586569,1,150713,825,802,10035,1,CO018849,1,RTV4586569
4587158,1,150713,829,803,10035,1,CO018849,1,RTV4587158
4588653,1,150713,849,809,10035,1,CO018849,1,RTV4588653
4579945,1,150711,106,101,10495,2,CO018849,1,RTV4579945
4585345,1,150713,108,101,10495,2,CO018849,1,RTV4585345
4584339,1,150712,109,101,10495,2,CO018849,1,RTV4584339
4580568,1,150711,112,101,10495,2,CO018849,1,RTV4580568
4580911,1,150712,112,101,10495,2,CO018849,1,RTV4580911
4581765,1,150712,112,101,10495,2,CO018849,1,RTV4581765
4587390,1,150713,117,101,10495,2,CO018849,1,RTV4587390
4586373,1,150713,119,101,10495,2,CO018849,1,RTV4586373
4586671,1,150713,129,101,10495,2,CO018849,1,RTV4586671
4589106,1,150713,131,101,10495,2,CO018849,1,RTV4589106
4589122,1,150713,159,101,10495,2,CO018849,1,RTV4589122
4582259,1,150713,187,101,10495,2,CO018849,1,RTV4582259
4588378,1,150713,217,101,10495,2,CO018849,1,RTV4588378
4584148,1,150712,218,101,10495,2,CO018849,1,RTV4584148
4589377,1,150713,271,101,10495,2,CO018849,1,RTV4589377
4586664,1,150713,821,801,10495,2,CO018849,1,RTV4586664
4583607,1,150712,822,801,10495,2,CO018849,1,RTV4583607
4581835,1,150712,823,801,10495,2,CO018849,1,RTV4581835
4585874,1,150713,825,802,18357,3,CO018849,1,RTV4585874
