5226238,1,160111,119,101,10395,1,CO025636,1,RTV5226238
5232784,1,160111,129,101,10395,1,CO025636,1,RTV5232784
5235768,1,160111,111,101,10395,1,CO025636,1,RTV5235768
5235844,1,160111,183,101,10395,1,CO025636,1,RTV5235844
5235893,1,160111,111,101,10395,1,CO025636,1,RTV5235893
5236220,1,160111,105,105,10395,1,CO025636,1,RTV5236220
5236929,1,160111,115,101,10395,1,CO025636,1,RTV5236929
5237049,1,160111,238,101,10395,1,CO025636,1,RTV5237049
5238055,1,160111,118,101,10395,1,CO025636,1,RTV5238055
5238720,1,160111,849,809,10395,1,CO025636,1,RTV5238720
5238808,1,160111,238,101,10395,1,CO025636,1,RTV5238808
5238892,1,160111,233,101,10395,1,CO025636,1,RTV5238892
5226740,1,160112,123,101,10395,1,CO025636,1,RTV5226740
5226750,1,160112,123,101,10395,1,CO025636,1,RTV5226750
5231062,1,160112,116,101,10395,1,CO025636,1,RTV5231062
5231318,1,160112,126,101,10395,1,CO025636,1,RTV5231318
5231532,1,160112,259,101,10395,1,CO025636,1,RTV5231532
5233349,1,160112,256,101,10395,1,CO025636,1,RTV5233349
5234543,1,160112,825,802,10395,1,CO025636,1,RTV5234543
5235254,1,160112,150,101,10395,1,CO025636,1,RTV5235254
5235366,1,160112,256,101,10395,1,CO025636,1,RTV5235366
5235428,1,160112,131,101,10395,1,CO025636,1,RTV5235428
5236348,1,160112,261,101,10395,1,CO025636,1,RTV5236348
5236612,1,160112,102,102,10395,1,CO025636,1,RTV5236612
5237369,1,160112,108,101,10395,1,CO025636,1,RTV5237369
5238704,1,160112,102,102,10395,1,CO025636,1,RTV5238704
5238711,1,160112,102,102,10395,1,CO025636,1,RTV5238711
5239181,1,160112,171,101,10395,1,CO025636,1,RTV5239181
5239433,1,160112,101,101,10395,1,CO025636,1,RTV5239433
5239512,1,160112,114,101,10395,1,CO025636,1,RTV5239512
5239522,1,160112,114,101,10395,1,CO025636,1,RTV5239522
5239541,1,160112,114,101,10395,1,CO025636,1,RTV5239541
5239627,1,160112,123,101,10395,1,CO025636,1,RTV5239627
5242218,1,160112,108,101,10395,1,CO025636,1,RTV5242218
5243217,1,160112,112,101,10395,1,CO025636,1,RTV5243217
5243759,1,160112,263,101,10395,1,CO025636,1,RTV5243759
5243874,1,160112,132,101,10395,1,CO025636,1,RTV5243874
5244119,1,160112,110,101,10395,1,CO025636,1,RTV5244119
5244187,1,160112,116,101,10395,1,CO025636,1,RTV5244187
5212641,1,160113,830,804,10395,1,CO025636,1,RTV5212641
5216552,1,160113,238,101,10395,1,CO025636,1,RTV5216552
5216694,1,160113,238,101,10395,1,CO025636,1,RTV5216694
5224889,1,160113,141,101,10395,1,CO025636,1,RTV5224889
5225671,1,160113,238,101,10395,1,CO025636,1,RTV5225671
5234101,1,160113,137,101,10395,1,CO025636,1,RTV5234101
5235171,1,160113,113,101,10395,1,CO025636,1,RTV5235171
5236249,1,160113,181,101,10395,1,CO025636,1,RTV5236249
5239144,1,160113,113,101,10395,1,CO025636,1,RTV5239144
5246229,1,160113,221,101,10395,1,CO025636,1,RTV5246229
