5004400,1,151107,131,101,10105,1,CO023457,1,RTV5004400
5005339,1,151107,834,805,10105,1,CO023457,1,RTV5005339
5007316,1,151107,156,101,10105,1,CO023457,1,RTV5007316
5008568,1,151107,291,101,10105,1,CO023457,1,RTV5008568
5008581,1,151107,131,101,10105,1,CO023457,1,RTV5008581
5009302,1,151107,133,101,10105,1,CO023457,1,RTV5009302
5009361,1,151107,307,101,10105,1,CO023457,1,RTV5009361
5009596,1,151107,290,101,10105,1,CO023457,1,RTV5009596
5009638,1,151107,140,101,10105,1,CO023457,1,RTV5009638
4923128,1,151109,278,101,10105,1,CO023457,1,RTV4923128
5009931,1,151109,123,101,10105,1,CO023457,1,RTV5009931
5010162,1,151109,119,101,10105,1,CO023457,1,RTV5010162
5010831,1,151109,849,809,10105,1,CO023457,1,RTV5010831
5011154,1,151109,849,809,10105,1,CO023457,1,RTV5011154
5011638,1,151109,179,101,10105,1,CO023457,1,RTV5011638
5011803,1,151109,824,802,10105,1,CO023457,1,RTV5011803
5012568,1,151109,321,101,10105,1,CO023457,1,RTV5012568
5012962,1,151109,227,101,10105,1,CO023457,1,RTV5012962
5013216,1,151109,823,801,10105,1,CO023457,1,RTV5013216
5013374,1,151109,223,101,10105,1,CO023457,1,RTV5013374
5014142,1,151109,295,101,10105,1,CO023457,1,RTV5014142
5014177,1,151109,241,101,10105,1,CO023457,1,RTV5014177
5015862,1,151109,305,101,10105,1,CO023457,1,RTV5015862
5016022,1,151109,312,101,10105,1,CO023457,1,RTV5016022
5016399,1,151109,187,101,10105,1,CO023457,1,RTV5016399
5016988,1,151109,184,101,10105,1,CO023457,1,RTV5016988
5017206,1,151109,233,101,10105,1,CO023457,1,RTV5017206
5017527,1,151109,109,101,10105,1,CO023457,1,RTV5017527
4988580,1,151110,103,103,10105,2,CO023457,1,RTV4988580
5010476,1,151110,113,101,10105,2,CO023457,1,RTV5010476
5012787,1,151110,829,803,10105,2,CO023457,1,RTV5012787
5014519,1,151110,148,101,10105,2,CO023457,1,RTV5014519
5016851,1,151110,105,105,10105,2,CO023457,1,RTV5016851
5017623,1,151110,250,101,10105,2,CO023457,1,RTV5017623
5019405,1,151109,111,101,10105,3,CO023457,1,RTV5019405
5019486,1,151110,849,809,10105,3,CO023457,1,RTV5019486
5019761,1,151110,132,101,10105,3,CO023457,1,RTV5019761
5019763,1,151110,141,101,10105,3,CO023457,1,RTV5019763
5020789,1,151110,119,101,10105,3,CO023457,1,RTV5020789
5020807,1,151110,218,101,10105,3,CO023457,1,RTV5020807
5021044,1,151110,221,101,10105,3,CO023457,1,RTV5021044
5021131,1,151110,119,101,10105,3,CO023457,1,RTV5021131
5021267,1,151110,149,101,10105,3,CO023457,1,RTV5021267
5022074,1,151110,147,101,10105,3,CO023457,1,RTV5022074
5023066,1,151110,101,101,10105,3,CO023457,1,RTV5023066
4911564,1,151013,246,101,13536,4,CO023457,1,RTV4911564
4920037,1,151013,105,105,13536,4,CO023457,1,RTV4920037
4942038,1,151019,279,101,13536,4,CO023457,1,RTV4942038
4945245,1,151020,246,101,13536,4,CO023457,1,RTV4945245
4965692,1,151026,279,101,13536,4,CO023457,1,RTV4965692
4974216,1,151028,106,101,13536,4,CO023457,1,RTV4974216
4974217,1,151028,106,101,13536,4,CO023457,1,RTV4974217
4975228,1,151028,279,101,13536,4,CO023457,1,RTV4975228
4975237,1,151028,279,101,13536,4,CO023457,1,RTV4975237
4975242,1,151028,279,101,13536,4,CO023457,1,RTV4975242
4979049,1,151029,126,101,13536,4,CO023457,1,RTV4979049
4988832,1,151101,823,801,13536,4,CO023457,1,RTV4988832
4989128,1,151102,189,101,13536,4,CO023457,1,RTV4989128
4993872,1,151102,106,101,13536,4,CO023457,1,RTV4993872
4999090,1,151104,105,105,13536,4,CO023457,1,RTV4999090
5003390,1,151105,105,105,13536,4,CO023457,1,RTV5003390
5023712,1,151110,186,101,13536,4,CO023457,1,RTV5023712
4981126,1,151030,242,101,15287,5,CO023457,1,RTV4981126
4984580,1,151031,106,101,15287,5,CO023457,1,RTV4984580
4987415,1,151101,129,101,15287,5,CO023457,1,RTV4987415
4985028,1,151104,115,101,15287,5,CO023457,1,RTV4985028
5002635,1,151105,113,101,15287,5,CO023457,1,RTV5002635
