4965360,1,151026,829,803,10374,1,CO023026,1,RTV4965360
4965520,1,151026,288,101,10374,1,CO023026,1,RTV4965520
4965821,1,151026,154,101,10374,1,CO023026,1,RTV4965821
4966238,1,151026,197,101,10374,1,CO023026,1,RTV4966238
4966431,1,151026,172,101,10374,1,CO023026,1,RTV4966431
4965295,1,151027,167,101,10374,1,CO023026,1,RTV4965295
4977265,1,151029,224,101,10374,1,CO023026,1,RTV4977265
4965647,1,151026,213,101,10374,2,CO023026,1,RTV4965647
4965914,1,151026,180,101,10374,2,CO023026,1,RTV4965914
4966698,1,151026,311,101,10374,2,CO023026,1,RTV4966698
4966938,1,151026,265,101,10374,2,CO023026,1,RTV4966938
4967047,1,151026,144,101,10374,2,CO023026,1,RTV4967047
4967317,1,151026,255,101,10374,2,CO023026,1,RTV4967317
4781173,1,150907,296,101,10374,3,CO023026,1,RTV4781173
4967171,1,151026,110,101,10374,3,CO023026,1,RTV4967171
4967205,1,151026,157,101,10374,3,CO023026,1,RTV4967205
4967388,1,151026,840,809,10374,3,CO023026,1,RTV4967388
4968182,1,151026,255,101,10374,3,CO023026,1,RTV4968182
4968227,1,151026,119,101,10374,3,CO023026,1,RTV4968227
4966556,1,151027,217,101,10374,3,CO023026,1,RTV4966556
4967009,1,151027,136,101,10374,3,CO023026,1,RTV4967009
4967971,1,151027,167,101,10374,3,CO023026,1,RTV4967971
4975501,1,151028,158,101,10374,3,CO023026,1,RTV4975501
4975592,1,151028,291,101,10374,3,CO023026,1,RTV4975592
4960014,1,151029,250,101,10374,3,CO023026,1,RTV4960014
4967329,1,151029,148,101,10374,3,CO023026,1,RTV4967329
4971321,1,151029,262,101,10374,3,CO023026,1,RTV4971321
4975602,1,151029,298,101,10374,3,CO023026,1,RTV4975602
4976107,1,151029,121,101,10374,3,CO023026,1,RTV4976107
4977050,1,151029,847,809,10374,3,CO023026,1,RTV4977050
4977066,1,151029,847,809,10374,3,CO023026,1,RTV4977066
4977250,1,151029,224,101,10374,3,CO023026,1,RTV4977250
4977340,1,151029,108,101,10374,3,CO023026,1,RTV4977340
4977568,1,151029,275,101,10374,3,CO023026,1,RTV4977568
4977773,1,151029,272,101,10374,3,CO023026,1,RTV4977773
4977912,1,151029,263,101,10374,3,CO023026,1,RTV4977912
4978284,1,151029,192,101,10374,3,CO023026,1,RTV4978284
4978310,1,151029,105,105,10374,3,CO023026,1,RTV4978310
4978519,1,151029,842,809,10374,3,CO023026,1,RTV4978519
4978804,1,151029,117,101,10374,3,CO023026,1,RTV4978804
4978890,1,151029,190,101,10374,3,CO023026,1,RTV4978890
4978986,1,151029,829,803,10374,3,CO023026,1,RTV4978986
4979272,1,151029,212,101,10374,3,CO023026,1,RTV4979272
4965341,1,151026,824,802,10890,4,CO023026,1,RTV4965341
4966514,1,151026,830,804,10890,4,CO023026,1,RTV4966514
4966659,1,151026,172,101,10890,4,CO023026,1,RTV4966659
4966774,1,151026,172,101,10890,4,CO023026,1,RTV4966774
4966853,1,151026,169,101,10890,4,CO023026,1,RTV4966853
4966854,1,151026,237,101,10890,4,CO023026,1,RTV4966854
4978197,1,151029,122,101,10890,4,CO023026,1,RTV4978197
4978727,1,151029,240,101,10890,4,CO023026,1,RTV4978727
4978742,1,151029,131,101,10890,4,CO023026,1,RTV4978742
4979161,1,151029,822,801,10890,4,CO023026,1,RTV4979161
4965333,1,151026,133,101,10392,5,CO023026,1,RTV4965333
4965556,1,151026,825,802,10392,5,CO023026,1,RTV4965556
4966191,1,151026,141,101,10392,5,CO023026,1,RTV4966191
4966575,1,151026,172,101,10392,5,CO023026,1,RTV4966575
4966661,1,151026,825,802,10392,5,CO023026,1,RTV4966661
4967354,1,151026,173,101,10392,5,CO023026,1,RTV4967354
4967582,1,151026,217,101,10392,5,CO023026,1,RTV4967582
4967695,1,151026,844,809,10392,5,CO023026,1,RTV4967695
4967762,1,151026,233,101,10392,5,CO023026,1,RTV4967762
4963905,1,151027,147,101,10392,5,CO023026,1,RTV4963905
4967601,1,151027,136,101,10392,5,CO023026,1,RTV4967601
4972757,1,151027,173,101,10392,5,CO023026,1,RTV4972757
4969746,1,151028,111,101,10392,5,CO023026,1,RTV4969746
4976570,1,151028,849,809,10392,5,CO023026,1,RTV4976570
4914611,1,151029,823,801,10392,5,CO023026,1,RTV4914611
4977642,1,151029,827,803,10392,5,CO023026,1,RTV4977642
4977716,1,151029,847,809,10392,5,CO023026,1,RTV4977716
4978178,1,151029,292,101,10392,5,CO023026,1,RTV4978178
4978609,1,151029,184,101,10392,5,CO023026,1,RTV4978609
