5142425,1,151213,248,101,16434,1,CO024852,1,RTV5142425
5151751,1,151216,249,101,16434,1,CO024852,1,RTV5151751
5147316,1,151214,217,101,10890,2,CO024852,1,RTV5147316
5146167,1,151215,113,101,10890,2,CO024852,1,RTV5146167
5148156,1,151215,321,101,10890,2,CO024852,1,RTV5148156
5149832,1,151215,162,101,10890,2,CO024852,1,RTV5149832
5150314,1,151215,829,803,10890,2,CO024852,1,RTV5150314
5139748,1,151216,118,101,10890,2,CO024852,1,RTV5139748
5149251,1,151216,841,809,10890,2,CO024852,1,RTV5149251
5151166,1,151216,122,101,10890,2,CO024852,1,RTV5151166
5151665,1,151216,263,101,10890,2,CO024852,1,RTV5151665
5153464,1,151216,108,101,10890,2,CO024852,1,RTV5153464
5153487,1,151216,108,101,10890,2,CO024852,1,RTV5153487
5147080,1,151214,102,102,10374,3,CO024852,1,RTV5147080
5147463,1,151214,217,101,10374,3,CO024852,1,RTV5147463
5147569,1,151214,130,101,10374,3,CO024852,1,RTV5147569
5147651,1,151214,112,101,10374,3,CO024852,1,RTV5147651
5146138,1,151215,103,103,10374,3,CO024852,1,RTV5146138
5148179,1,151215,257,101,10374,3,CO024852,1,RTV5148179
5148411,1,151215,851,809,10374,3,CO024852,1,RTV5148411
5148605,1,151215,221,101,10374,3,CO024852,1,RTV5148605
5148689,1,151215,401,101,10374,3,CO024852,1,RTV5148689
5148843,1,151215,261,101,10374,3,CO024852,1,RTV5148843
5148869,1,151215,221,101,10374,3,CO024852,1,RTV5148869
5148941,1,151215,126,101,10374,3,CO024852,1,RTV5148941
5149033,1,151215,117,101,10374,3,CO024852,1,RTV5149033
5149600,1,151215,310,101,10374,3,CO024852,1,RTV5149600
5150494,1,151215,262,101,10374,3,CO024852,1,RTV5150494
5150907,1,151215,112,101,10374,3,CO024852,1,RTV5150907
5151037,1,151215,114,101,10374,3,CO024852,1,RTV5151037
5142952,1,151216,854,809,10374,3,CO024852,1,RTV5142952
5144043,1,151216,116,101,10374,3,CO024852,1,RTV5144043
5146588,1,151216,825,802,10374,3,CO024852,1,RTV5146588
5147159,1,151216,115,101,10374,3,CO024852,1,RTV5147159
5147693,1,151216,128,101,10374,3,CO024852,1,RTV5147693
5150121,1,151216,840,809,10374,3,CO024852,1,RTV5150121
5151088,1,151216,847,809,10374,3,CO024852,1,RTV5151088
5151147,1,151216,182,101,10374,3,CO024852,1,RTV5151147
5151201,1,151216,119,101,10374,3,CO024852,1,RTV5151201
5151772,1,151216,827,803,10374,3,CO024852,1,RTV5151772
5151821,1,151216,115,101,10374,3,CO024852,1,RTV5151821
5152493,1,151216,167,101,10374,3,CO024852,1,RTV5152493
5152575,1,151216,300,101,10374,3,CO024852,1,RTV5152575
5152662,1,151216,107,101,10374,3,CO024852,1,RTV5152662
5152903,1,151216,307,101,10374,3,CO024852,1,RTV5152903
5153453,1,151216,827,803,10374,3,CO024852,1,RTV5153453
5145952,1,151214,125,101,10374,4,CO024852,1,RTV5145952
5146283,1,151214,824,802,10374,4,CO024852,1,RTV5146283
5147080,1,151214,102,102,10374,4,CO024852,1,RTV5147080
